Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	bucket	library
Reactome_2022	Telomere Extension By Telomerase R-HSA-171319	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	PPP6R3;TERF1	Tumour_only	Reactome_2022
Reactome_2022	Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	RDH10;NAPEPLD	Tumour_only	Reactome_2022
Reactome_2022	Triglyceride Catabolism R-HSA-163560	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	PPP1CB;PPP1CC	Tumour_only	Reactome_2022
Reactome_2022	Signaling By VEGF R-HSA-194138	8/102	0.5369302283985687	0.9999960876339328	0	0	1.0152489181977795	0.6313702272516143	NCKAP1;FLT1;PIK3CA;ITPR1;RICTOR;PKN2;ARHGEF7;PTK2	Tumour_only	Reactome_2022
Reactome_2022	Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	LMBRD1	Tumour_only	Reactome_2022
Reactome_2022	rRNA Processing In Mitochondrion R-HSA-8868766	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	MTERF4	Tumour_only	Reactome_2022
Reactome_2022	DNA Damage Recognition In GG-NER R-HSA-5696394	3/37	0.5534966647862349	0.9999960876339328	0	0	1.052594483389211	0.6226091659217302	YY1;COPS4;COPS5	Tumour_only	Reactome_2022
Reactome_2022	Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125	7/92	0.5744344908712096	0.9999960876339328	0	0	0.9822459893048128	0.5445269392747735	DPM1;PIGN;PIGA;GP2;PIGL;ART3;TECTA	Tumour_only	Reactome_2022
Reactome_2022	Signaling By PDGF R-HSA-186797	4/52	0.5791242159724685	0.9999960876339328	0	0	0.99400518470512	0.5429636914103313	PIK3CA;STAT3;PTPN12;SOS1	Tumour_only	Reactome_2022
Reactome_2022	ER To Golgi Anterograde Transport R-HSA-199977	10/133	0.5843188716184843	0.9999960876339328	0	0	0.9695796372407446	0.520963314700764	TRAPPC2;DCTN6;DYNC1I2;SCFD1;SEC24B;TRAPPC6B;GOLGB1;DCTN4;PPP6R3;ANK2	Tumour_only	Reactome_2022
