Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
APOBEC3G	2.68565384615385	1.21340451447389e-05	2.6899275862069	5.215008209632161e-155	UP	UP	True	True	-0.004273740053049924
APOL6	1.60912307692308	0.0007691560876724	2.92387339901478	1.68123363166327e-142	UP	UP	True	True	-1.3147503220916998
APP	1.95509615384616	0.0004949371105457	1.06635862068966	1.79366402033736e-96	UP	UP	True	True	0.8887375331565
APPBP2	1.54727307692308	9.27589968571397e-05	1.38975369458128	1.44846004012424e-108	UP	UP	True	True	0.15751938234179996
ARHGAP18	1.55603076923077	0.0002536838836885	2.73098177339901	1.1852472290283998e-161	UP	UP	True	True	-1.17495100416824
ARHGAP20	3.24608076923077	0.0002319568120263	1.79385270935961	1.32348394214804e-50	UP	UP	True	True	1.4522280598711599
ARHGAP22	1.19205	0.0008660385810747	3.31054187192118	2.6915530532983803e-165	UP	UP	True	True	-2.11849187192118
ARHGAP29	2.05749615384615	7.31020839335892e-05	1.44093694581281	2.71377359855053e-84	UP	UP	True	True	0.61655920803334
ARHGAP35	1.02725769230769	0.0006555388070412	1.42624137931035	5.47331092492412e-107	UP	UP	True	True	-0.3989836870026602
ARHGAP5	1.65542307692308	3.76884917896326e-05	1.0734724137931	6.76024642504076e-66	UP	UP	True	True	0.58195066312998
ARHGEF6	2.4415	1.10726036017646e-05	1.45442315270936	3.7702038791146e-76	UP	UP	True	True	0.9870768472906399
ARL1	1.2813	6.69483535543999e-05	1.80952857142857	1.19165075175317e-158	UP	UP	True	True	-0.5282285714285699
ARL13B	1.68026538461539	0.0001005930487194	1.81219950738916	1.35892495807739e-147	UP	UP	True	True	-0.1319341227737698
ARL14EP	1.52534615384616	2.57161083586922e-05	1.6325921182266	3.7638358960363696e-102	UP	UP	True	True	-0.1072459643804402
ARL6	1.28837307692308	0.000475438207055	1.00386551724138	2.6524917082616903e-58	UP	UP	True	True	0.28450755968169994
ARL6IP5	1.39235384615385	5.57544171681253e-05	2.01425172413793	1.97914633145692e-162	UP	UP	True	True	-0.6218978779840798
ARMC1	1.55631538461539	4.93360772655733e-05	1.33136798029556	6.22992488431324e-119	UP	UP	True	True	0.22494740431983007
ARPC5	1.03213461538462	0.0008321755969813	1.90508325123153	1.5775126068595099e-202	UP	UP	True	True	-0.8729486358469101
ARSJ	2.73173461538462	5.62691411117012e-05	5.00965172413793	1.07942219200676e-199	UP	UP	True	True	-2.27791710875331
ARSK	1.41451538461539	0.0003296015567344	1.12637389162562	8.21048975544348e-73	UP	UP	True	True	0.2881414929897699
ASAP1	1.43071923076923	0.0001806187924711	2.26308275862069	1.3021679328746501e-186	UP	UP	True	True	-0.8323635278514601
ASCC3	1.25101923076923	0.0005727958966861	1.26397733990148	2.6642959830582804e-112	UP	UP	True	True	-0.012958109132249929
ASNSD1	1.07398076923077	0.0001447251247974	1.70246945812808	2.83348843656024e-127	UP	UP	True	True	-0.62848868889731
ASPH	1.49623076923077	0.0003280274442654	2.86230640394089	5.47838829687491e-215	UP	UP	True	True	-1.36607563471012
ASXL2	1.2096	0.0004827185425839	1.07410344827586	2.7584575887252004e-68	UP	UP	True	True	0.13549655172414
ATF1	1.59646923076923	8.14885485338006e-05	1.86659458128079	2.5886797320397798e-127	UP	UP	True	True	-0.27012535051155995
ATF2	1.61668846153846	1.72654595382048e-05	1.62986896551724	1.01416015702743e-143	UP	UP	True	True	-0.013180503978780012
ATG4C	1.40723461538462	0.0002429772503836	2.10475467980296	6.04452698738749e-142	UP	UP	True	True	-0.6975200644183399
ATG5	1.557	6.57927237985537e-05	1.5870118226601	6.84147315628985e-141	UP	UP	True	True	-0.03001182266010005
ATM	1.48781538461538	0.0008682155319192	1.79039064039409	3.81175482822857e-115	UP	UP	True	True	-0.3025752557787098
ATP11C	1.95247307692308	1.05436040199482e-05	1.60139802955665	6.237097076045751e-157	UP	UP	True	True	0.35107504736643014
ATP13A3	1.15583846153846	0.0009143403164786	2.86811083743842	1.78375191107833e-181	UP	UP	True	True	-1.71227237589996
ATP2B1	2.36306538461539	2.93349811340665e-06	2.41755172413793	2.3070199208697702e-136	UP	UP	True	True	-0.05448633952254012
ATP6AP2	1.23604230769231	2.82910443847993e-05	1.47203300492611	1.78958752117604e-175	UP	UP	True	True	-0.23599069723379995
ATP8B1	2.02246923076923	2.69950875027943e-05	1.26961083743842	1.1465695243709e-58	UP	UP	True	True	0.75285839333081
ATP8B4	2.00830384615385	2.45927604355024e-05	1.62586108374384	3.79577305327937e-31	UP	UP	True	True	0.38244276241000974
AXL	1.96373846153846	0.0002195089153277	3.2512118226601	3.81986666771711e-198	UP	UP	True	True	-1.28747336112164
AZI2	1.39424615384615	0.000294244656065	2.48655467980295	1.37042438935969e-178	UP	UP	True	True	-1.0923085259568
AZIN1	1.373	0.0002129336224456	1.19725369458128	1.0323368284536999e-95	UP	UP	True	True	0.17574630541872005
B3GALT2	3.27385384615385	3.38220408122685e-05	6.2744566502463	6.930409528633209e-156	UP	UP	True	True	-3.00060280409245
